Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Ionio;7;Lizzano;Cisternino;0;4
Ionio;7;San Giorgio Ionico;Taranto;0;2
Ionio;8;Faggiano;Villa Castelli;3;1
Ionio;8;Cisternino;Monteparano;2;2
Ionio;8;Leporano;San Giorgio Ionico;2;3
Ionio;8;Taranto;Martina Franca;1;0
Ionio;8;Monteiasi;Roccaforzata;1;0
Ionio;8;Montemesola;Crispiano;0;1
Ionio;8;Lizzano;Fragagnano;2;3
Ionio;8;Grottaglie;Pulsano;1;0
Ionio;8;Fasano;Locorotondo;0;1
Ionio;8;Carosino;Statte;2;0
Ionio;9;Martina Franca;Leporano;3;0
Ionio;9;Fragagnano;Fasano;1;1
Ionio;9;Roccaforzata;Cisternino;2;3
Ionio;9;Monteparano;Taranto;0;1
Ionio;9;San Giorgio Ionico;Lizzano;3;1
Ionio;9;Locorotondo;Carosino;0;2
Ionio;9;Crispiano;Faggiano;0;0
Ionio;9;Villa Castelli;Grottaglie;1;1
Ionio;9;Statte;Monteiasi;0;1
Ionio;9;Pulsano;Montemesola;1;1
Ionio;10;Faggiano;Monteparano;3;0
Ionio;10;Cisternino;Villa Castelli;1;1
Ionio;10;Leporano;Pulsano;2;1
Ionio;10;Taranto;Fragagnano;1;0
Ionio;10;Martina Franca;San Giorgio Ionico;1;2
Ionio;10;Monteiasi;Grottaglie;1;0
Ionio;10;Montemesola;Locorotondo;2;0
Ionio;10;Lizzano;Statte;0;5
Ionio;10;Fasano;Crispiano;0;0
Ionio;10;Carosino;Roccaforzata;1;1
Ionio;11;Fragagnano;Leporano;3;0
Ionio;11;Locorotondo;Martina Franca;2;0
Ionio;11;Statte;Faggiano;2;2
Ionio;11;Pulsano;San Giorgio Ionico;1;1
Ionio;11;Roccaforzata;Villa Castelli;2;2
Ionio;11;Monteparano;Lizzano;2;2
Ionio;11;Monteiasi;Carosino;1;1
Ionio;11;Crispiano;Taranto;1;2
Ionio;11;Grottaglie;Cisternino;1;3
Ionio;11;Fasano;Montemesola;2;0
Ionio;12;Fragagnano;Statte;2;1
Ionio;12;Villa Castelli;Monteiasi;0;0
Ionio;12;Cisternino;Faggiano;2;1
Ionio;12;Leporano;Monteparano;1;1
Ionio;12;Taranto;Montemesola;1;0
Ionio;12;Martina Franca;Crispiano;3;1
Ionio;12;Roccaforzata;Pulsano;2;0
Ionio;12;Lizzano;Locorotondo;0;1
Ionio;12;Carosino;Grottaglie;2;0
Ionio;12;San Giorgio Ionico;Fasano;1;1
Ionio;13;Faggiano;Carosino;2;3
Ionio;13;Locorotondo;Crispiano;0;1
Ionio;13;Cisternino;San Giorgio Ionico;2;0
Ionio;13;Leporano;Villa Castelli;3;0
Ionio;13;Pulsano;Fragagnano;0;1
Ionio;13;Monteparano;Roccaforzata;0;2
Ionio;13;Monteiasi;Taranto;0;1
Ionio;13;Montemesola;Martina Franca;1;2
Ionio;13;Grottaglie;Lizzano;0;0
Ionio;13;Fasano;Statte;1;0
Ionio;14;Fragagnano;Locorotondo;1;1
Ionio;14;Villa Castelli;Monteparano;1;0
Ionio;14;Statte;Pulsano;1;1
Ionio;14;Taranto;Fasano;1;1
Ionio;14;Martina Franca;Cisternino;3;4
Ionio;14;Roccaforzata;Grottaglie;2;1
Ionio;14;Crispiano;Monteiasi;0;1
Ionio;14;Lizzano;Faggiano;1;1
Ionio;14;Carosino;Leporano;4;0
Ionio;14;San Giorgio Ionico;Montemesola;4;2
Ionio;15;Faggiano;Roccaforzata;0;1
Ionio;15;Montemesola;Fragagnano;0;1
Ionio;15;Monteiasi;Martina Franca;0;3
Ionio;15;Monteparano;Carosino;0;1
Ionio;15;Pulsano;Lizzano;3;1
Ionio;15;Leporano;Taranto;1;2
Ionio;15;Cisternino;Statte;3;3
Ionio;15;Locorotondo;San Giorgio Ionico;0;3
Ionio;15;Villa Castelli;Crispiano;0;1
Ionio;15;Grottaglie;Fasano;0;0
Ionio;16;Fragagnano;Carosino;0;3
Ionio;16;Locorotondo;Leporano;0;2
Ionio;16;Statte;Monteparano;1;0
Ionio;16;Taranto;Roccaforzata;3;1
Ionio;16;Martina Franca;Pulsano;1;0
Ionio;16;Crispiano;Cisternino;1;1
Ionio;16;Montemesola;Grottaglie;2;1
Ionio;16;Lizzano;Monteiasi;0;0
Ionio;16;Fasano;Faggiano;0;2
Ionio;16;San Giorgio Ionico;Villa Castelli;0;0
Ionio;17;Faggiano;San Giorgio Ionico;3;1
Ionio;17;Villa Castelli;Statte;1;2
Ionio;17;Cisternino;Montemesola;0;1
Ionio;17;Leporano;Fasano;2;0
Ionio;17;Pulsano;Taranto;0;3
Ionio;17;Roccaforzata;Crispiano;1;3
Ionio;17;Monteparano;Locorotondo;1;2
Ionio;17;Monteiasi;Fragagnano;1;1
Ionio;17;Grottaglie;Martina Franca;0;1
Ionio;17;Carosino;Lizzano;3;1
Ionio;18;Fragagnano;Cisternino;0;1
Ionio;18;Locorotondo;Grottaglie;0;1
Ionio;18;Statte;Roccaforzata;0;1
Ionio;18;Taranto;Faggiano;0;1
Ionio;18;Martina Franca;Carosino;1;3
Ionio;18;Crispiano;Pulsano;4;1
Ionio;18;Montemesola;Leporano;0;0
Ionio;18;Lizzano;Villa Castelli;0;2
Ionio;18;Fasano;Monteiasi;1;0
Ionio;18;San Giorgio Ionico;Monteparano;2;1
Ionio;19;Carosino;Taranto;3;1
Ionio;19;Villa Castelli;Fragagnano;1;2
Ionio;19;Cisternino;Locorotondo;3;0
Ionio;19;Leporano;Crispiano;0;3
Ionio;19;Pulsano;Fasano;2;0
Ionio;19;Roccaforzata;Lizzano;2;0
Ionio;19;Monteparano;Montemesola;1;2
Ionio;19;Monteiasi;San Giorgio Ionico;0;0
Ionio;19;Grottaglie;Statte;3;0
Ionio;19;Faggiano;Martina Franca;0;2
Ionio;20;Crispiano;Carosino;1;2
Ionio;20;Fragagnano;Faggiano;0;2
Ionio;20;Leporano;Grottaglie;1;2
Ionio;20;Martina Franca;Lizzano;1;0
Ionio;20;Montemesola;Monteiasi;0;0
Ionio;20;Pulsano;Monteparano;1;2
Ionio;20;San Giorgio Ionico;Roccaforzata;2;1
Ionio;20;Taranto;Statte;2;0
Ionio;20;Fasano;Cisternino;3;3
Ionio;20;Locorotondo;Villa Castelli;1;0
Ionio;21;Cisternino;Leporano;2;1
Ionio;21;Roccaforzata;Fragagnano;2;0
Ionio;21;Carosino;San Giorgio Ionico;1;0
Ionio;21;Faggiano;Locorotondo;0;1
Ionio;21;Grottaglie;Taranto;0;1
Ionio;21;Monteiasi;Pulsano;1;0
Ionio;21;Statte;Martina Franca;0;1
Ionio;21;Monteparano;Crispiano;0;1
Ionio;21;Villa Castelli;Montemesola;0;2
Ionio;21;Lizzano;Fasano;0;1
Ionio;22;Pulsano;Cisternino;0;1
Ionio;22;Leporano;Faggiano;2;0
Ionio;22;Martina Franca;Villa Castelli;1;0
Ionio;22;Crispiano;Statte;2;2
Ionio;22;Montemesola;Roccaforzata;0;1
Ionio;22;Fragagnano;Monteparano;1;0
Ionio;22;Locorotondo;Monteiasi;1;0
Ionio;22;Taranto;Lizzano;1;3
Ionio;22;San Giorgio Ionico;Grottaglie;0;1
Ionio;22;Fasano;Carosino;0;2
Ionio;23;Cisternino;Taranto;1;6
Ionio;23;Grottaglie;Fragagnano;1;0
Ionio;23;Monteiasi;Leporano;2;1
Ionio;23;Faggiano;Pulsano;3;0
Ionio;23;Monteparano;Martina Franca;3;2
Ionio;23;Carosino;Montemesola;1;0
Ionio;23;Villa Castelli;Fasano;1;1
Ionio;23;Statte;San Giorgio Ionico;0;2
Ionio;23;Lizzano;Crispiano;1;3
Ionio;23;Roccaforzata;Locorotondo;1;1
Ionio;24;Fasano;Monteparano;3;0
Ionio;24;Leporano;Lizzano;1;2
Ionio;24;Monteiasi;Cisternino;2;0
Ionio;24;Fragagnano;San Giorgio Ionico;1;1
Ionio;24;Pulsano;Carosino;3;3
Ionio;24;Martina Franca;Roccaforzata;3;1
Ionio;24;Locorotondo;Statte;2;0
Ionio;24;Montemesola;Faggiano;0;1
Ionio;24;Taranto;Villa Castelli;5;0
Ionio;24;Crispiano;Grottaglie;0;1
Ionio;25;Martina Franca;Fragagnano;1;2
Ionio;25;Statte;Leporano;2;1
Ionio;25;Locorotondo;Taranto;0;0
Ionio;25;Villa Castelli;Pulsano;1;0
Ionio;25;Faggiano;Monteiasi;1;2
Ionio;25;San Giorgio Ionico;Crispiano;2;0
Ionio;25;Lizzano;Montemesola;2;1
Ionio;25;Monteparano;Grottaglie;0;2
Ionio;25;Roccaforzata;Fasano;4;0
Ionio;25;Cisternino;Carosino;1;2
Ionio;26;Grottaglie;Faggiano;2;1
Ionio;26;Carosino;Villa Castelli;2;1
Ionio;26;Pulsano;Locorotondo;0;1
Ionio;26;Montemesola;Statte;0;0
Ionio;26;Fasano;Martina Franca;1;2
Ionio;26;Leporano;Roccaforzata;1;1
Ionio;26;Monteiasi;Monteparano;3;1
Ionio;26;Fragagnano;Crispiano;0;0
Ionio;26;Cisternino;Lizzano;1;1
Ionio;26;Taranto;San Giorgio Ionico;2;1
Ionio;27;Villa Castelli;Faggiano;1;0
Ionio;27;Monteparano;Cisternino;2;4
Ionio;27;San Giorgio Ionico;Leporano;3;0
Ionio;27;Martina Franca;Taranto;0;2
Ionio;27;Roccaforzata;Monteiasi;0;1
Ionio;27;Crispiano;Montemesola;3;1
Ionio;27;Fragagnano;Lizzano;3;2
Ionio;27;Pulsano;Grottaglie;1;2
Ionio;27;Locorotondo;Fasano;1;1
Ionio;27;Statte;Carosino;2;2
Ionio;28;Leporano;Martina Franca;2;1
Ionio;28;Fasano;Fragagnano;1;0
Ionio;28;Cisternino;Roccaforzata;4;0
Ionio;28;Taranto;Monteparano;1;0
Ionio;28;Lizzano;San Giorgio Ionico;1;2
Ionio;28;Carosino;Locorotondo;5;3
Ionio;28;Faggiano;Crispiano;0;0
Ionio;28;Grottaglie;Villa Castelli;1;1
Ionio;28;Monteiasi;Statte;1;1
Ionio;28;Montemesola;Pulsano;4;0
Ionio;29;Monteparano;Faggiano;1;2
Ionio;29;Villa Castelli;Cisternino;3;3
Ionio;29;Pulsano;Leporano;0;1
Ionio;29;Fragagnano;Taranto;1;0
Ionio;29;San Giorgio Ionico;Martina Franca;0;0
Ionio;29;Grottaglie;Monteiasi;0;0
Ionio;29;Locorotondo;Montemesola;1;1
Ionio;29;Statte;Lizzano;3;2
Ionio;29;Crispiano;Fasano;0;1
Ionio;29;Roccaforzata;Carosino;2;0
Ionio;30;Leporano;Fragagnano;1;1
Ionio;30;Martina Franca;Locorotondo;1;1
Ionio;30;Faggiano;Statte;2;1
Ionio;30;San Giorgio Ionico;Pulsano;1;0
Ionio;30;Villa Castelli;Roccaforzata;3;0
Ionio;30;Lizzano;Monteparano;2;1
Ionio;30;Carosino;Monteiasi;2;2
Ionio;30;Taranto;Crispiano;0;2
Ionio;30;Cisternino;Grottaglie;1;1
Ionio;30;Montemesola;Fasano;0;0
Ionio;31;Statte;Fragagnano;1;0
Ionio;31;Monteiasi;Villa Castelli;3;0
Ionio;31;Faggiano;Cisternino;0;3
Ionio;31;Monteparano;Leporano;2;4
Ionio;31;Montemesola;Taranto;0;2
Ionio;31;Crispiano;Martina Franca;1;1
Ionio;31;Pulsano;Roccaforzata;2;1
Ionio;31;Locorotondo;Lizzano;2;3
Ionio;31;Grottaglie;Carosino;1;3
Ionio;31;Fasano;San Giorgio Ionico;0;1
Ionio;32;Carosino;Faggiano;2;1
Ionio;32;Crispiano;Locorotondo;1;1
Ionio;32;San Giorgio Ionico;Cisternino;2;1
Ionio;32;Villa Castelli;Leporano;2;0
Ionio;32;Fragagnano;Pulsano;2;1
Ionio;32;Roccaforzata;Monteparano;0;2
Ionio;32;Taranto;Monteiasi;1;1
Ionio;32;Martina Franca;Montemesola;6;3
Ionio;32;Lizzano;Grottaglie;2;0
Ionio;32;Statte;Fasano;1;2
Ionio;33;Locorotondo;Fragagnano;1;0
Ionio;33;Monteparano;Villa Castelli;1;0
Ionio;33;Pulsano;Statte;0;0
Ionio;33;Fasano;Taranto;1;0
Ionio;33;Cisternino;Martina Franca;4;1
Ionio;33;Grottaglie;Roccaforzata;5;2
Ionio;33;Monteiasi;Crispiano;1;1
Ionio;33;Faggiano;Lizzano;1;0
Ionio;33;Leporano;Carosino;1;0
Ionio;33;Montemesola;San Giorgio Ionico;1;3
Ionio;34;Roccaforzata;Faggiano;2;3
Ionio;34;Fragagnano;Montemesola;2;1
Ionio;34;Martina Franca;Monteiasi;2;5
Ionio;34;Carosino;Monteparano;0;0
Ionio;34;Lizzano;Pulsano;0;1
Ionio;34;Taranto;Leporano;1;1
Ionio;34;Statte;Cisternino;2;2
Ionio;34;San Giorgio Ionico;Locorotondo;0;3
Ionio;34;Crispiano;Villa Castelli;0;2
Ionio;34;Fasano;Grottaglie;0;3
Ionio;35;Carosino;Fragagnano;1;1
Ionio;35;Leporano;Locorotondo;1;0
Ionio;35;Monteparano;Statte;0;0
Ionio;35;Roccaforzata;Taranto;0;3
Ionio;35;Pulsano;Martina Franca;3;1
Ionio;35;Cisternino;Crispiano;2;2
Ionio;35;Grottaglie;Montemesola;2;1
Ionio;35;Monteiasi;Lizzano;2;2
Ionio;35;Faggiano;Fasano;1;1
Ionio;35;Villa Castelli;San Giorgio Ionico;1;0
Ionio;36;San Giorgio Ionico;Faggiano;2;0
Ionio;36;Statte;Villa Castelli;5;2
Ionio;36;Montemesola;Cisternino;0;2
Ionio;36;Fasano;Leporano;0;0
Ionio;36;Taranto;Pulsano;2;0
Ionio;36;Crispiano;Roccaforzata;1;3
Ionio;36;Locorotondo;Monteparano;2;2
Ionio;36;Fragagnano;Monteiasi;0;2
Ionio;36;Martina Franca;Grottaglie;0;2
Ionio;36;Lizzano;Carosino;1;1
Ionio;37;Cisternino;Fragagnano;1;1
Ionio;37;Grottaglie;Locorotondo;0;1
Ionio;37;Roccaforzata;Statte;2;0
Ionio;37;Faggiano;Taranto;0;3
Ionio;37;Carosino;Martina Franca;1;0
Ionio;37;Pulsano;Crispiano;2;0
Ionio;37;Leporano;Montemesola;3;2
Ionio;37;Villa Castelli;Lizzano;1;1
Ionio;37;Monteiasi;Fasano;0;0
Ionio;37;Monteparano;San Giorgio Ionico;0;3
Ionio;38;Taranto;Carosino;2;0
Ionio;38;Fragagnano;Villa Castelli;2;0
Ionio;38;Locorotondo;Cisternino;1;0
Ionio;38;Crispiano;Leporano;0;0
Ionio;38;Fasano;Pulsano;1;0
Ionio;38;Lizzano;Roccaforzata;2;2
Ionio;38;Montemesola;Monteparano;0;2
Ionio;38;San Giorgio Ionico;Monteiasi;0;1
Ionio;38;Statte;Grottaglie;2;2
Ionio;38;Martina Franca;Faggiano;2;0
Alto Salento;1;Arnesano;Campi Salentina;1;2
Alto Salento;1;Carmiano;Copertino;1;0
Alto Salento;1;Guagnano;Lecce;2;2
Alto Salento;1;Lequile;Leverano;1;1
Alto Salento;1;Monteroni di Lecce;Novoli;2;1
Alto Salento;1;Porto Cesareo;Salice Salentino;1;1
Alto Salento;1;San Pietro in Lama;Squinzano;1;2
Alto Salento;1;Surbo;Trepuzzi;0;1
Alto Salento;1;Veglie;Cellino San Marco;0;2
Alto Salento;1;San Pietro Vernotico;Torchiarolo;0;1
Alto Salento;2;Lecce;Veglie;3;2
Alto Salento;2;Copertino;San Pietro in Lama;1;2
Alto Salento;2;Squinzano;Arnesano;4;0
Alto Salento;2;Torchiarolo;Carmiano;0;0
Alto Salento;2;Trepuzzi;Guagnano;0;1
Alto Salento;2;Salice Salentino;Monteroni di Lecce;4;0
Alto Salento;2;Leverano;Surbo;0;1
Alto Salento;2;Campi Salentina;Porto Cesareo;4;0
Alto Salento;2;Novoli;San Pietro Vernotico;0;3
Alto Salento;2;Cellino San Marco;Lequile;2;0
Alto Salento;3;Veglie;Salice Salentino;2;2
Alto Salento;3;Carmiano;Lecce;1;1
Alto Salento;3;San Pietro Vernotico;Leverano;3;1
Alto Salento;3;Surbo;Campi Salentina;1;0
Alto Salento;3;San Pietro in Lama;Novoli;2;2
Alto Salento;3;Porto Cesareo;Copertino;1;1
Alto Salento;3;Monteroni di Lecce;Torchiarolo;0;2
Alto Salento;3;Lequile;Trepuzzi;0;1
Alto Salento;3;Guagnano;Squinzano;1;0
Alto Salento;3;Arnesano;Cellino San Marco;2;4
Alto Salento;4;Trepuzzi;Veglie;0;1
Alto Salento;4;Copertino;Guagnano;1;1
Alto Salento;4;Lecce;Monteroni di Lecce;2;0
Alto Salento;4;Salice Salentino;Carmiano;0;1
Alto Salento;4;Leverano;Porto Cesareo;2;3
Alto Salento;4;Novoli;Arnesano;2;1
Alto Salento;4;Cellino San Marco;San Pietro Vernotico;3;2
Alto Salento;4;Squinzano;Surbo;1;0
Alto Salento;4;Campi Salentina;Lequile;4;0
Alto Salento;4;Torchiarolo;San Pietro in Lama;3;0
Alto Salento;5;Porto Cesareo;Cellino San Marco;0;1
Alto Salento;5;Lequile;Lecce;0;2
Alto Salento;5;Veglie;Monteroni di Lecce;4;0
Alto Salento;5;Squinzano;Copertino;2;1
Alto Salento;5;Arnesano;Salice Salentino;4;4
Alto Salento;5;San Pietro in Lama;Leverano;2;3
Alto Salento;5;Surbo;Torchiarolo;0;1
Alto Salento;5;Carmiano;Novoli;0;0
Alto Salento;5;San Pietro Vernotico;Trepuzzi;1;2
Alto Salento;5;Guagnano;Campi Salentina;3;1
Alto Salento;6;Copertino;Leverano;2;1
Alto Salento;6;Lecce;Surbo;0;0
Alto Salento;6;Trepuzzi;Torchiarolo;0;1
Alto Salento;6;Salice Salentino;San Pietro Vernotico;2;1
Alto Salento;6;Monteroni di Lecce;Carmiano;0;6
Alto Salento;6;Campi Salentina;Squinzano;0;2
Alto Salento;6;Novoli;Lequile;6;1
Alto Salento;6;Guagnano;Porto Cesareo;2;0
Alto Salento;6;Cellino San Marco;San Pietro in Lama;4;1
Alto Salento;6;Arnesano;Veglie;0;3
Alto Salento;7;Carmiano;Guagnano;2;1
Alto Salento;7;San Pietro Vernotico;Arnesano;4;2
Alto Salento;7;Torchiarolo;Salice Salentino;0;2
Alto Salento;7;Surbo;Novoli;0;0
Alto Salento;7;Leverano;Cellino San Marco;2;2
Alto Salento;7;San Pietro in Lama;Lecce;1;1
Alto Salento;7;Porto Cesareo;Monteroni di Lecce;2;1
Alto Salento;7;Campi Salentina;Copertino;2;4
Alto Salento;7;Lequile;Veglie;1;1
Alto Salento;7;Squinzano;Trepuzzi;4;0
Alto Salento;8;Carmiano;San Pietro Vernotico;1;0
Alto Salento;8;Veglie;Porto Cesareo;2;1
Alto Salento;8;Lecce;Squinzano;0;3
Alto Salento;8;Trepuzzi;Leverano;1;1
Alto Salento;8;Monteroni di Lecce;San Pietro in Lama;1;2
Alto Salento;8;Novoli;Campi Salentina;3;3
Alto Salento;8;Lequile;Copertino;3;6
Alto Salento;8;Guagnano;Salice Salentino;0;3
Alto Salento;8;Cellino San Marco;Torchiarolo;0;2
Alto Salento;8;Arnesano;Surbo;0;2
Alto Salento;9;Leverano;Lecce;0;0
Alto Salento;9;Copertino;Cellino San Marco;1;2
Alto Salento;9;San Pietro in Lama;Veglie;2;1
Alto Salento;9;Porto Cesareo;Trepuzzi;1;1
Alto Salento;9;Squinzano;Lequile;1;0
Alto Salento;9;Torchiarolo;Arnesano;0;0
Alto Salento;9;Campi Salentina;Carmiano;2;4
Alto Salento;9;San Pietro Vernotico;Guagnano;0;1
Alto Salento;9;Surbo;Monteroni di Lecce;3;0
Alto Salento;9;Salice Salentino;Novoli;3;3
Alto Salento;10;Carmiano;Porto Cesareo;1;1
Alto Salento;10;Veglie;San Pietro Vernotico;2;1
Alto Salento;10;Lecce;Salice Salentino;1;1
Alto Salento;10;Trepuzzi;Copertino;1;2
Alto Salento;10;Leverano;Squinzano;0;6
Alto Salento;10;Monteroni di Lecce;Guagnano;2;0
Alto Salento;10;Novoli;Torchiarolo;1;0
Alto Salento;10;Lequile;Surbo;0;0
Alto Salento;10;Cellino San Marco;Campi Salentina;1;2
Alto Salento;10;Arnesano;San Pietro in Lama;2;1
Alto Salento;11;Copertino;Lecce;1;1
Alto Salento;11;Torchiarolo;Leverano;0;0
Alto Salento;11;Surbo;Carmiano;1;0
Alto Salento;11;Salice Salentino;Squinzano;1;1
Alto Salento;11;San Pietro in Lama;San Pietro Vernotico;3;1
Alto Salento;11;Porto Cesareo;Lequile;2;1
Alto Salento;11;Monteroni di Lecce;Arnesano;0;0
Alto Salento;11;Campi Salentina;Trepuzzi;1;3
Alto Salento;11;Guagnano;Veglie;0;5
Alto Salento;11;Cellino San Marco;Novoli;0;2
Alto Salento;12;Copertino;Surbo;1;1
Alto Salento;12;San Pietro Vernotico;Monteroni di Lecce;2;1
Alto Salento;12;Veglie;Carmiano;2;1
Alto Salento;12;Lecce;Porto Cesareo;2;0
Alto Salento;12;Trepuzzi;Novoli;0;0
Alto Salento;12;Leverano;Campi Salentina;2;1
Alto Salento;12;San Pietro in Lama;Salice Salentino;0;2
Alto Salento;12;Lequile;Torchiarolo;0;1
Alto Salento;12;Arnesano;Guagnano;1;0
Alto Salento;12;Squinzano;Cellino San Marco;1;0
Alto Salento;13;Carmiano;Arnesano;2;0
Alto Salento;13;Torchiarolo;Campi Salentina;4;1
Alto Salento;13;Veglie;Squinzano;1;2
Alto Salento;13;Lecce;San Pietro Vernotico;1;1
Alto Salento;13;Salice Salentino;Copertino;1;1
Alto Salento;13;Porto Cesareo;San Pietro in Lama;2;1
Alto Salento;13;Monteroni di Lecce;Trepuzzi;2;0
Alto Salento;13;Novoli;Leverano;3;1
Alto Salento;13;Guagnano;Lequile;0;2
Alto Salento;13;Cellino San Marco;Surbo;2;2
Alto Salento;14;Copertino;Torchiarolo;1;2
Alto Salento;14;San Pietro Vernotico;Porto Cesareo;2;0
Alto Salento;14;Surbo;Salice Salentino;0;2
Alto Salento;14;Trepuzzi;Cellino San Marco;0;2
Alto Salento;14;Leverano;Veglie;0;1
Alto Salento;14;San Pietro in Lama;Guagnano;2;0
Alto Salento;14;Campi Salentina;Monteroni di Lecce;2;2
Alto Salento;14;Lequile;Carmiano;0;1
Alto Salento;14;Arnesano;Lecce;1;1
Alto Salento;14;Squinzano;Novoli;1;1
Alto Salento;15;Carmiano;San Pietro in Lama;0;3
Alto Salento;15;Novoli;Copertino;2;1
Alto Salento;15;Monteroni di Lecce;Leverano;1;0
Alto Salento;15;Porto Cesareo;Arnesano;1;0
Alto Salento;15;Salice Salentino;Lequile;2;2
Alto Salento;15;Lecce;Trepuzzi;1;1
Alto Salento;15;Veglie;Surbo;1;2
Alto Salento;15;Torchiarolo;Squinzano;0;1
Alto Salento;15;San Pietro Vernotico;Campi Salentina;0;1
Alto Salento;15;Guagnano;Cellino San Marco;0;1
Alto Salento;16;Copertino;Arnesano;2;3
Alto Salento;16;Torchiarolo;Lecce;0;0
Alto Salento;16;Surbo;Porto Cesareo;2;0
Alto Salento;16;Trepuzzi;San Pietro in Lama;0;0
Alto Salento;16;Leverano;Salice Salentino;0;2
Alto Salento;16;Campi Salentina;Veglie;2;2
Alto Salento;16;Novoli;Guagnano;0;1
Alto Salento;16;Lequile;Monteroni di Lecce;2;2
Alto Salento;16;Cellino San Marco;Carmiano;0;1
Alto Salento;16;Squinzano;San Pietro Vernotico;1;0
Alto Salento;17;Carmiano;Squinzano;0;1
Alto Salento;17;San Pietro Vernotico;Surbo;0;0
Alto Salento;17;Veglie;Novoli;0;1
Alto Salento;17;Lecce;Cellino San Marco;0;1
Alto Salento;17;Salice Salentino;Trepuzzi;0;1
Alto Salento;17;San Pietro in Lama;Campi Salentina;4;0
Alto Salento;17;Porto Cesareo;Torchiarolo;2;0
Alto Salento;17;Monteroni di Lecce;Copertino;2;2
Alto Salento;17;Guagnano;Leverano;1;1
Alto Salento;17;Arnesano;Lequile;1;3
Alto Salento;18;Copertino;Veglie;2;1
Alto Salento;18;Torchiarolo;Guagnano;2;1
Alto Salento;18;Surbo;San Pietro in Lama;1;2
Alto Salento;18;Trepuzzi;Carmiano;3;0
Alto Salento;18;Leverano;Arnesano;3;1
Alto Salento;18;Campi Salentina;Salice Salentino;2;0
Alto Salento;18;Novoli;Lecce;1;1
Alto Salento;18;Lequile;San Pietro Vernotico;0;0
Alto Salento;18;Cellino San Marco;Monteroni di Lecce;2;1
Alto Salento;18;Squinzano;Porto Cesareo;3;0
Alto Salento;19;Arnesano;Trepuzzi;0;0
Alto Salento;19;San Pietro Vernotico;Copertino;2;3
Alto Salento;19;Veglie;Torchiarolo;2;0
Alto Salento;19;Lecce;Campi Salentina;1;1
Alto Salento;19;Salice Salentino;Cellino San Marco;1;2
Alto Salento;19;San Pietro in Lama;Lequile;2;0
Alto Salento;19;Porto Cesareo;Novoli;0;3
Alto Salento;19;Monteroni di Lecce;Squinzano;0;2
Alto Salento;19;Guagnano;Surbo;0;2
Alto Salento;19;Carmiano;Leverano;2;0
Alto Salento;20;Campi Salentina;Arnesano;1;0
Alto Salento;20;Copertino;Carmiano;3;0
Alto Salento;20;Lecce;Guagnano;0;2
Alto Salento;20;Leverano;Lequile;1;2
Alto Salento;20;Novoli;Monteroni di Lecce;2;1
Alto Salento;20;Salice Salentino;Porto Cesareo;0;1
Alto Salento;20;Squinzano;San Pietro in Lama;3;2
Alto Salento;20;Trepuzzi;Surbo;0;0
Alto Salento;20;Cellino San Marco;Veglie;2;2
Alto Salento;20;Torchiarolo;San Pietro Vernotico;3;3
Alto Salento;21;Veglie;Lecce;2;0
Alto Salento;21;San Pietro in Lama;Copertino;1;0
Alto Salento;21;Arnesano;Squinzano;1;1
Alto Salento;21;Carmiano;Torchiarolo;1;1
Alto Salento;21;Guagnano;Trepuzzi;2;1
Alto Salento;21;Monteroni di Lecce;Salice Salentino;0;3
Alto Salento;21;Surbo;Leverano;1;0
Alto Salento;21;Porto Cesareo;Campi Salentina;0;1
Alto Salento;21;San Pietro Vernotico;Novoli;1;2
Alto Salento;21;Lequile;Cellino San Marco;1;2
Alto Salento;22;Salice Salentino;Veglie;1;0
Alto Salento;22;Lecce;Carmiano;0;0
Alto Salento;22;Leverano;San Pietro Vernotico;3;2
Alto Salento;22;Campi Salentina;Surbo;1;1
Alto Salento;22;Novoli;San Pietro in Lama;2;0
Alto Salento;22;Copertino;Porto Cesareo;2;1
Alto Salento;22;Torchiarolo;Monteroni di Lecce;2;2
Alto Salento;22;Trepuzzi;Lequile;0;1
Alto Salento;22;Squinzano;Guagnano;2;0
Alto Salento;22;Cellino San Marco;Arnesano;0;0
Alto Salento;23;Veglie;Trepuzzi;1;0
Alto Salento;23;Guagnano;Copertino;0;1
Alto Salento;23;Monteroni di Lecce;Lecce;1;2
Alto Salento;23;Carmiano;Salice Salentino;0;1
Alto Salento;23;Porto Cesareo;Leverano;0;1
Alto Salento;23;Arnesano;Novoli;0;1
Alto Salento;23;San Pietro Vernotico;Cellino San Marco;2;3
Alto Salento;23;Surbo;Squinzano;0;1
Alto Salento;23;Lequile;Campi Salentina;1;2
Alto Salento;23;San Pietro in Lama;Torchiarolo;3;0
Alto Salento;24;Cellino San Marco;Porto Cesareo;2;3
Alto Salento;24;Lecce;Lequile;0;1
Alto Salento;24;Monteroni di Lecce;Veglie;1;3
Alto Salento;24;Copertino;Squinzano;0;1
Alto Salento;24;Salice Salentino;Arnesano;1;0
Alto Salento;24;Leverano;San Pietro in Lama;2;1
Alto Salento;24;Torchiarolo;Surbo;1;0
Alto Salento;24;Novoli;Carmiano;2;0
Alto Salento;24;Trepuzzi;San Pietro Vernotico;1;1
Alto Salento;24;Campi Salentina;Guagnano;2;2
Alto Salento;25;Leverano;Copertino;2;1
