Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Montagnola Senese;3;Volterra;Monterotondo Marittimo;0;0
Montagnola Senese;3;Siena;Gavorrano;1;1
Montagnola Senese;3;Murlo;Radicondoli;4;0
Montagnola Senese;3;Monticiano;Roccastrada;0;2
Montagnola Senese;3;Monteriggioni;Castelnuovo in Val di Cecina;2;2
Montagnola Senese;3;Colle di Val d'Elsa;Montieri;0;0
Montagnola Senese;3;Casole d'Elsa;Pomarance;0;0
Montagnola Senese;4;Castelnuovo in Val di Cecina;Sovicille;0;0
Montagnola Senese;4;Roccastrada;Colle di Val d'Elsa;2;0
Montagnola Senese;4;Massa Marittima;Monteroni d'Arbia;4;0
Montagnola Senese;4;Chiusdino;Civitella Paganico;0;0
Montagnola Senese;4;Monterotondo Marittimo;Monticiano;0;2
Montagnola Senese;4;Radicondoli;Casole d'Elsa;2;3
Montagnola Senese;4;Pomarance;Volterra;2;0
Montagnola Senese;4;Montieri;Siena;1;0
Montagnola Senese;4;Gavorrano;Monteriggioni;1;0
Montagnola Senese;5;Monticiano;Pomarance;0;2
Montagnola Senese;5;Monteriggioni;Massa Marittima;1;1
Montagnola Senese;5;Sovicille;Monteroni d'Arbia;3;0
Montagnola Senese;5;Montieri;Roccastrada;0;2
Montagnola Senese;5;Casole d'Elsa;Chiusdino;1;0
Montagnola Senese;5;Murlo;Monterotondo Marittimo;0;1
Montagnola Senese;5;Civitella Paganico;Radicondoli;1;1
Montagnola Senese;5;Volterra;Castelnuovo in Val di Cecina;0;0
Montagnola Senese;5;Colle di Val d'Elsa;Gavorrano;0;0
Montagnola Senese;6;Roccastrada;Monterotondo Marittimo;1;0
Montagnola Senese;6;Massa Marittima;Siena;0;1
Montagnola Senese;6;Chiusdino;Volterra;1;1
Montagnola Senese;6;Monteroni d'Arbia;Civitella Paganico;0;0
Montagnola Senese;6;Gavorrano;Montieri;0;0
Montagnola Senese;6;Radicondoli;Monteriggioni;3;5
Montagnola Senese;6;Colle di Val d'Elsa;Monticiano;1;0
Montagnola Senese;6;Pomarance;Murlo;0;0
Montagnola Senese;6;Casole d'Elsa;Sovicille;0;0
Montagnola Senese;7;Civitella Paganico;Colle di Val d'Elsa;0;1
Montagnola Senese;7;Volterra;Casole d'Elsa;0;0
Montagnola Senese;7;Siena;Radicondoli;2;0
Montagnola Senese;7;Monterotondo Marittimo;Pomarance;0;2
Montagnola Senese;7;Murlo;Massa Marittima;2;0
Montagnola Senese;7;Monticiano;Monteroni d'Arbia;3;1
Montagnola Senese;7;Gavorrano;Roccastrada;1;2
Montagnola Senese;7;Monteriggioni;Sovicille;0;3
Montagnola Senese;7;Montieri;Castelnuovo in Val di Cecina;0;0
Montagnola Senese;8;Civitella Paganico;Volterra;1;0
Montagnola Senese;8;Sovicille;Monticiano;3;2
Montagnola Senese;8;Massa Marittima;Montieri;0;0
Montagnola Senese;8;Castelnuovo in Val di Cecina;Monterotondo Marittimo;0;0
Montagnola Senese;8;Monteroni d'Arbia;Murlo;0;3
Montagnola Senese;8;Radicondoli;Gavorrano;1;1
Montagnola Senese;8;Monteriggioni;Roccastrada;0;1
Montagnola Senese;8;Colle di Val d'Elsa;Chiusdino;0;1
Montagnola Senese;8;Casole d'Elsa;Siena;0;0
Montagnola Senese;9;Monterotondo Marittimo;Massa Marittima;2;0
Montagnola Senese;9;Roccastrada;Pomarance;1;0
Montagnola Senese;9;Murlo;Sovicille;1;0
Montagnola Senese;9;Monticiano;Castelnuovo in Val di Cecina;0;1
Montagnola Senese;9;Montieri;Monteriggioni;1;0
Montagnola Senese;9;Gavorrano;Civitella Paganico;1;0
Montagnola Senese;9;Volterra;Colle di Val d'Elsa;0;0
Montagnola Senese;9;Siena;Monteroni d'Arbia;4;1
Montagnola Senese;9;Chiusdino;Radicondoli;1;0
Montagnola Senese;10;Civitella Paganico;Monticiano;1;1
Montagnola Senese;10;Sovicille;Volterra;0;1
Montagnola Senese;10;Massa Marittima;Chiusdino;1;0
Montagnola Senese;10;Castelnuovo in Val di Cecina;Roccastrada;0;0
Montagnola Senese;10;Monterotondo Marittimo;Montieri;0;1
Montagnola Senese;10;Monteroni d'Arbia;Colle di Val d'Elsa;0;4
Montagnola Senese;10;Monteriggioni;Siena;1;2
Montagnola Senese;10;Pomarance;Gavorrano;2;1
Montagnola Senese;10;Casole d'Elsa;Murlo;1;1
Montagnola Senese;11;Roccastrada;Massa Marittima;1;0
Montagnola Senese;11;Siena;Civitella Paganico;1;1
Montagnola Senese;11;Chiusdino;Montieri;0;0
Montagnola Senese;11;Murlo;Volterra;1;0
Montagnola Senese;11;Monticiano;Monteriggioni;2;1
Montagnola Senese;11;Monteroni d'Arbia;Casole d'Elsa;0;4
Montagnola Senese;11;Gavorrano;Castelnuovo in Val di Cecina;0;2
Montagnola Senese;11;Colle di Val d'Elsa;Sovicille;1;0
Montagnola Senese;11;Pomarance;Radicondoli;2;1
Montagnola Senese;12;Roccastrada;Siena;0;2
Montagnola Senese;12;Volterra;Monteroni d'Arbia;2;1
Montagnola Senese;12;Sovicille;Civitella Paganico;1;1
Montagnola Senese;12;Massa Marittima;Monticiano;1;0
Montagnola Senese;12;Castelnuovo in Val di Cecina;Radicondoli;6;0
Montagnola Senese;12;Monterotondo Marittimo;Gavorrano;1;0
Montagnola Senese;12;Murlo;Chiusdino;0;1
Montagnola Senese;12;Casole d'Elsa;Colle di Val d'Elsa;1;1
Montagnola Senese;12;Montieri;Pomarance;0;1
Montagnola Senese;13;Civitella Paganico;Casole d'Elsa;0;1
Montagnola Senese;13;Sovicille;Montieri;0;0
Montagnola Senese;13;Massa Marittima;Volterra;0;2
Montagnola Senese;13;Chiusdino;Roccastrada;0;0
Montagnola Senese;13;Monticiano;Murlo;1;1
Montagnola Senese;13;Monteroni d'Arbia;Castelnuovo in Val di Cecina;0;1
Montagnola Senese;13;Radicondoli;Monterotondo Marittimo;1;0
Montagnola Senese;13;Colle di Val d'Elsa;Monteriggioni;1;1
Montagnola Senese;13;Pomarance;Siena;0;0
Montagnola Senese;14;Volterra;Monticiano;0;3
Montagnola Senese;14;Siena;Chiusdino;2;0
Montagnola Senese;14;Castelnuovo in Val di Cecina;Pomarance;2;0
Montagnola Senese;14;Monterotondo Marittimo;Sovicille;1;0
Montagnola Senese;14;Murlo;Colle di Val d'Elsa;1;1
Montagnola Senese;14;Gavorrano;Monteroni d'Arbia;1;0
Montagnola Senese;14;Monteriggioni;Civitella Paganico;0;1
Montagnola Senese;14;Casole d'Elsa;Massa Marittima;1;1
Montagnola Senese;14;Montieri;Radicondoli;1;0
Montagnola Senese;15;Civitella Paganico;Murlo;1;2
Montagnola Senese;15;Radicondoli;Roccastrada;0;0
Montagnola Senese;15;Monteroni d'Arbia;Monterotondo Marittimo;0;1
Montagnola Senese;15;Monticiano;Casole d'Elsa;1;0
Montagnola Senese;15;Chiusdino;Monteriggioni;1;1
Montagnola Senese;15;Massa Marittima;Castelnuovo in Val di Cecina;0;1
Montagnola Senese;15;Sovicille;Siena;0;2
Montagnola Senese;15;Volterra;Gavorrano;1;1
Montagnola Senese;15;Colle di Val d'Elsa;Pomarance;2;3
Montagnola Senese;16;Roccastrada;Casole d'Elsa;0;0
Montagnola Senese;16;Siena;Monticiano;2;1
Montagnola Senese;16;Castelnuovo in Val di Cecina;Murlo;2;0
Montagnola Senese;16;Monterotondo Marittimo;Chiusdino;1;2
Montagnola Senese;16;Gavorrano;Sovicille;0;2
Montagnola Senese;16;Radicondoli;Colle di Val d'Elsa;1;2
Montagnola Senese;16;Monteriggioni;Monteroni d'Arbia;1;1
Montagnola Senese;16;Pomarance;Civitella Paganico;0;1
Montagnola Senese;16;Montieri;Volterra;0;1
Montagnola Senese;17;Civitella Paganico;Montieri;0;1
Montagnola Senese;17;Volterra;Siena;1;1
Montagnola Senese;17;Sovicille;Radicondoli;0;1
Montagnola Senese;17;Massa Marittima;Pomarance;1;1
Montagnola Senese;17;Chiusdino;Castelnuovo in Val di Cecina;0;1
Montagnola Senese;17;Murlo;Gavorrano;1;1
Montagnola Senese;17;Monteroni d'Arbia;Roccastrada;1;1
Montagnola Senese;17;Colle di Val d'Elsa;Monterotondo Marittimo;3;1
Montagnola Senese;17;Casole d'Elsa;Monteriggioni;0;0
Montagnola Senese;18;Roccastrada;Sovicille;3;1
Montagnola Senese;18;Siena;Murlo;1;1
Montagnola Senese;18;Castelnuovo in Val di Cecina;Civitella Paganico;0;1
Montagnola Senese;18;Monterotondo Marittimo;Casole d'Elsa;1;0
Montagnola Senese;18;Gavorrano;Chiusdino;0;1
Montagnola Senese;18;Radicondoli;Massa Marittima;0;1
Montagnola Senese;18;Monteriggioni;Volterra;0;1
Montagnola Senese;18;Pomarance;Monteroni d'Arbia;1;0
Montagnola Senese;18;Montieri;Monticiano;1;0
Montagnola Senese;19;Casole d'Elsa;Castelnuovo in Val di Cecina;1;1
Montagnola Senese;19;Volterra;Roccastrada;1;0
Montagnola Senese;19;Massa Marittima;Gavorrano;1;1
Montagnola Senese;19;Chiusdino;Pomarance;1;1
Montagnola Senese;19;Murlo;Monteriggioni;3;0
Montagnola Senese;19;Monticiano;Radicondoli;0;1
Montagnola Senese;19;Monteroni d'Arbia;Montieri;0;3
Montagnola Senese;19;Colle di Val d'Elsa;Siena;3;3
Montagnola Senese;19;Civitella Paganico;Monterotondo Marittimo;0;1
Montagnola Senese;20;Gavorrano;Casole d'Elsa;1;0
Montagnola Senese;20;Roccastrada;Civitella Paganico;0;0
Montagnola Senese;20;Massa Marittima;Colle di Val d'Elsa;1;0
Montagnola Senese;20;Monterotondo Marittimo;Monteriggioni;1;3
Montagnola Senese;20;Radicondoli;Monteroni d'Arbia;2;0
Montagnola Senese;20;Chiusdino;Monticiano;1;0
Montagnola Senese;20;Montieri;Murlo;0;1
Montagnola Senese;20;Castelnuovo in Val di Cecina;Siena;0;1
Montagnola Senese;20;Pomarance;Sovicille;1;1
Montagnola Senese;21;Sovicille;Massa Marittima;0;3
Montagnola Senese;21;Murlo;Roccastrada;1;1
Montagnola Senese;21;Casole d'Elsa;Montieri;0;1
Montagnola Senese;21;Colle di Val d'Elsa;Castelnuovo in Val di Cecina;1;3
Montagnola Senese;21;Monteroni d'Arbia;Chiusdino;0;3
Montagnola Senese;21;Siena;Monterotondo Marittimo;1;0
Montagnola Senese;21;Monticiano;Gavorrano;1;1
Montagnola Senese;21;Volterra;Radicondoli;1;0
Montagnola Senese;21;Monteriggioni;Pomarance;1;1
Montagnola Senese;22;Chiusdino;Sovicille;3;1
Montagnola Senese;22;Massa Marittima;Civitella Paganico;0;0
Montagnola Senese;22;Monterotondo Marittimo;Volterra;0;0
Montagnola Senese;22;Gavorrano;Siena;0;2
Montagnola Senese;22;Radicondoli;Murlo;0;1
Montagnola Senese;22;Roccastrada;Monticiano;2;1
Montagnola Senese;22;Castelnuovo in Val di Cecina;Monteriggioni;2;0
Montagnola Senese;22;Montieri;Colle di Val d'Elsa;1;2
Montagnola Senese;22;Pomarance;Casole d'Elsa;2;1
Montagnola Senese;23;Sovicille;Castelnuovo in Val di Cecina;0;4
Montagnola Senese;23;Colle di Val d'Elsa;Roccastrada;0;1
Montagnola Senese;23;Monteroni d'Arbia;Massa Marittima;0;1
Montagnola Senese;23;Civitella Paganico;Chiusdino;1;2
Montagnola Senese;23;Monticiano;Monterotondo Marittimo;1;0
Montagnola Senese;23;Casole d'Elsa;Radicondoli;2;0
Montagnola Senese;23;Volterra;Pomarance;2;1
Montagnola Senese;23;Siena;Montieri;1;0
Montagnola Senese;23;Monteriggioni;Gavorrano;1;2
Montagnola Senese;24;Pomarance;Monticiano;1;0
Montagnola Senese;24;Massa Marittima;Monteriggioni;1;1
Montagnola Senese;24;Monteroni d'Arbia;Sovicille;0;0
Montagnola Senese;24;Roccastrada;Montieri;1;2
Montagnola Senese;24;Chiusdino;Casole d'Elsa;2;0
Montagnola Senese;24;Monterotondo Marittimo;Murlo;0;0
Montagnola Senese;24;Radicondoli;Civitella Paganico;0;3
Montagnola Senese;24;Castelnuovo in Val di Cecina;Volterra;0;0
Montagnola Senese;24;Gavorrano;Colle di Val d'Elsa;1;4
Montagnola Senese;25;Monterotondo Marittimo;Roccastrada;0;0
Montagnola Senese;25;Siena;Massa Marittima;0;1
Montagnola Senese;25;Volterra;Chiusdino;0;1
Montagnola Senese;25;Civitella Paganico;Monteroni d'Arbia;0;0
Montagnola Senese;25;Montieri;Gavorrano;0;1
Montagnola Senese;25;Monteriggioni;Radicondoli;0;0
Montagnola Senese;25;Monticiano;Colle di Val d'Elsa;1;1
Montagnola Senese;25;Murlo;Pomarance;0;2
Montagnola Senese;25;Sovicille;Casole d'Elsa;0;1
Montagnola Senese;26;Colle di Val d'Elsa;Civitella Paganico;2;1
Montagnola Senese;26;Casole d'Elsa;Volterra;2;0
Montagnola Senese;26;Radicondoli;Siena;0;2
Montagnola Senese;26;Pomarance;Monterotondo Marittimo;3;1
Montagnola Senese;26;Massa Marittima;Murlo;1;3
Montagnola Senese;26;Monteroni d'Arbia;Monticiano;2;0
Montagnola Senese;26;Roccastrada;Gavorrano;0;1
Montagnola Senese;26;Sovicille;Monteriggioni;0;0
Montagnola Senese;26;Castelnuovo in Val di Cecina;Montieri;3;0
Montagnola Senese;27;Volterra;Civitella Paganico;3;0
Montagnola Senese;27;Monticiano;Sovicille;1;2
Montagnola Senese;27;Montieri;Massa Marittima;2;3
Montagnola Senese;27;Monterotondo Marittimo;Castelnuovo in Val di Cecina;3;0
Montagnola Senese;27;Murlo;Monteroni d'Arbia;0;0
Montagnola Senese;27;Gavorrano;Radicondoli;1;0
Montagnola Senese;27;Roccastrada;Monteriggioni;1;0
Montagnola Senese;27;Chiusdino;Colle di Val d'Elsa;1;2
Montagnola Senese;27;Siena;Casole d'Elsa;0;0
Montagnola Senese;28;Massa Marittima;Monterotondo Marittimo;1;2
Montagnola Senese;28;Pomarance;Roccastrada;0;1
Montagnola Senese;28;Sovicille;Murlo;1;1
Montagnola Senese;28;Castelnuovo in Val di Cecina;Monticiano;1;0
Montagnola Senese;28;Monteriggioni;Montieri;0;1
Montagnola Senese;28;Civitella Paganico;Gavorrano;1;2
Montagnola Senese;28;Colle di Val d'Elsa;Volterra;2;0
Montagnola Senese;28;Monteroni d'Arbia;Siena;0;0
Montagnola Senese;28;Radicondoli;Chiusdino;0;1
Montagnola Senese;29;Monticiano;Civitella Paganico;0;1
Montagnola Senese;29;Volterra;Sovicille;2;0
Montagnola Senese;29;Chiusdino;Massa Marittima;0;0
Montagnola Senese;29;Roccastrada;Castelnuovo in Val di Cecina;0;2
Montagnola Senese;29;Montieri;Monterotondo Marittimo;0;0
Montagnola Senese;29;Colle di Val d'Elsa;Monteroni d'Arbia;0;0
Montagnola Senese;29;Siena;Monteriggioni;2;0
Montagnola Senese;29;Gavorrano;Pomarance;2;0
Montagnola Senese;29;Murlo;Casole d'Elsa;0;0
Montagnola Senese;30;Massa Marittima;Roccastrada;0;2
Montagnola Senese;30;Civitella Paganico;Siena;1;0
Montagnola Senese;30;Montieri;Chiusdino;0;0
Montagnola Senese;30;Volterra;Murlo;1;1
Montagnola Senese;30;Monteriggioni;Monticiano;1;0
Montagnola Senese;30;Casole d'Elsa;Monteroni d'Arbia;1;1
Montagnola Senese;30;Castelnuovo in Val di Cecina;Gavorrano;1;1
Montagnola Senese;30;Sovicille;Colle di Val d'Elsa;0;2
Montagnola Senese;30;Radicondoli;Pomarance;2;0
Montagnola Senese;31;Siena;Roccastrada;5;0
Montagnola Senese;31;Monteroni d'Arbia;Volterra;0;0
Montagnola Senese;31;Civitella Paganico;Sovicille;0;2
Montagnola Senese;31;Monticiano;Massa Marittima;0;0
Montagnola Senese;31;Radicondoli;Castelnuovo in Val di Cecina;1;0
Montagnola Senese;31;Gavorrano;Monterotondo Marittimo;2;1
Montagnola Senese;31;Chiusdino;Murlo;2;0
Montagnola Senese;31;Colle di Val d'Elsa;Casole d'Elsa;0;1
Montagnola Senese;31;Pomarance;Montieri;0;2
Montagnola Senese;32;Casole d'Elsa;Civitella Paganico;0;0
Montagnola Senese;32;Montieri;Sovicille;1;0
Montagnola Senese;32;Volterra;Massa Marittima;0;0
Montagnola Senese;32;Roccastrada;Chiusdino;2;2
Montagnola Senese;32;Murlo;Monticiano;0;0
Montagnola Senese;32;Castelnuovo in Val di Cecina;Monteroni d'Arbia;2;0
Montagnola Senese;32;Monterotondo Marittimo;Radicondoli;0;1
Montagnola Senese;32;Monteriggioni;Colle di Val d'Elsa;1;2
Montagnola Senese;32;Siena;Pomarance;0;2
Montagnola Senese;33;Monticiano;Volterra;0;2
Montagnola Senese;33;Chiusdino;Siena;0;0
Montagnola Senese;33;Pomarance;Castelnuovo in Val di Cecina;0;2
Montagnola Senese;33;Sovicille;Monterotondo Marittimo;0;0
Montagnola Senese;33;Colle di Val d'Elsa;Murlo;1;1
Montagnola Senese;33;Monteroni d'Arbia;Gavorrano;0;3
Montagnola Senese;33;Civitella Paganico;Monteriggioni;0;2
Montagnola Senese;33;Massa Marittima;Casole d'Elsa;1;0
Montagnola Senese;33;Radicondoli;Montieri;0;0
Montagnola Senese;34;Murlo;Civitella Paganico;0;1
Montagnola Senese;34;Roccastrada;Radicondoli;0;0
Montagnola Senese;34;Monterotondo Marittimo;Monteroni d'Arbia;2;0
Montagnola Senese;34;Casole d'Elsa;Monticiano;1;0
Montagnola Senese;34;Monteriggioni;Chiusdino;1;0
Montagnola Senese;34;Castelnuovo in Val di Cecina;Massa Marittima;0;0
Montagnola Senese;34;Siena;Sovicille;1;0
Montagnola Senese;34;Gavorrano;Volterra;0;1
Montagnola Senese;34;Pomarance;Colle di Val d'Elsa;2;3
Montagnola Senese;35;Casole d'Elsa;Roccastrada;0;0
Montagnola Senese;35;Monticiano;Siena;0;3
Montagnola Senese;35;Murlo;Castelnuovo in Val di Cecina;0;1
Montagnola Senese;35;Chiusdino;Monterotondo Marittimo;1;1
Montagnola Senese;35;Sovicille;Gavorrano;1;3
Montagnola Senese;35;Colle di Val d'Elsa;Radicondoli;3;0
Montagnola Senese;35;Monteroni d'Arbia;Monteriggioni;0;1
Montagnola Senese;35;Civitella Paganico;Pomarance;3;2
Montagnola Senese;35;Volterra;Montieri;0;1
Montagnola Senese;36;Montieri;Civitella Paganico;1;0
Montagnola Senese;36;Siena;Volterra;1;1
Montagnola Senese;36;Radicondoli;Sovicille;0;2
Montagnola Senese;36;Pomarance;Massa Marittima;1;2
Montagnola Senese;36;Castelnuovo in Val di Cecina;Chiusdino;0;0
Montagnola Senese;36;Gavorrano;Murlo;1;4
Montagnola Senese;36;Roccastrada;Monteroni d'Arbia;2;0
Montagnola Senese;36;Monterotondo Marittimo;Colle di Val d'Elsa;1;2
Montagnola Senese;36;Monteriggioni;Casole d'Elsa;0;2
Montagnola Senese;37;Sovicille;Roccastrada;1;2
Montagnola Senese;37;Murlo;Siena;0;2
Montagnola Senese;37;Civitella Paganico;Castelnuovo in Val di Cecina;0;2
Montagnola Senese;37;Casole d'Elsa;Monterotondo Marittimo;0;0
Montagnola Senese;37;Chiusdino;Gavorrano;1;0
Montagnola Senese;37;Massa Marittima;Radicondoli;1;1
Montagnola Senese;37;Volterra;Monteriggioni;2;1
Montagnola Senese;37;Monteroni d'Arbia;Pomarance;0;0
Montagnola Senese;37;Monticiano;Montieri;0;1
Montagnola Senese;38;Castelnuovo in Val di Cecina;Casole d'Elsa;2;1
Montagnola Senese;38;Roccastrada;Volterra;1;2
Montagnola Senese;38;Gavorrano;Massa Marittima;0;1
Montagnola Senese;38;Pomarance;Chiusdino;2;0
Montagnola Senese;38;Monteriggioni;Murlo;1;0
Montagnola Senese;38;Radicondoli;Monticiano;0;0
Montagnola Senese;38;Montieri;Monteroni d'Arbia;1;0
Montagnola Senese;38;Siena;Colle di Val d'Elsa;0;1
Montagnola Senese;38;Monterotondo Marittimo;Civitella Paganico;1;0
Valdarno Pisano;1;Capannori;Bientina;1;3
Valdarno Pisano;1;Lucca;Calci;2;0
Valdarno Pisano;1;Massarosa;Buti;0;1
Valdarno Pisano;1;Montopoli in Val d'Arno;Castelfranco di Sotto;1;1
Valdarno Pisano;1;Pisa;Ponsacco;2;0
Valdarno Pisano;1;Porcari;Calcinaia;1;1
Valdarno Pisano;1;San Giuliano Terme;Pontedera;0;1
Valdarno Pisano;1;Santa Croce sull'Arno;Santa Maria a Monte;1;2
Valdarno Pisano;1;Vecchiano;Vicopisano;3;2
Valdarno Pisano;1;Viareggio;Cascina;1;0
Valdarno Pisano;2;Buti;Vecchiano;1;2
Valdarno Pisano;2;Calci;San Giuliano Terme;0;1
Valdarno Pisano;2;Pontedera;Capannori;2;0
Valdarno Pisano;2;Cascina;Lucca;0;4
Valdarno Pisano;2;Santa Maria a Monte;Massarosa;0;0
Valdarno Pisano;2;Calcinaia;Pisa;2;2
Valdarno Pisano;2;Castelfranco di Sotto;Santa Croce sull'Arno;1;0
Valdarno Pisano;2;Bientina;Porcari;2;2
Valdarno Pisano;2;Ponsacco;Viareggio;0;1
Valdarno Pisano;2;Vicopisano;Montopoli in Val d'Arno;1;3
Valdarno Pisano;3;Vecchiano;Calcinaia;4;2
Valdarno Pisano;3;Lucca;Buti;0;0
Valdarno Pisano;3;Viareggio;Castelfranco di Sotto;0;0
Valdarno Pisano;3;Santa Croce sull'Arno;Bientina;1;1
Valdarno Pisano;3;San Giuliano Terme;Ponsacco;0;0
Valdarno Pisano;3;Porcari;Calci;4;0
Valdarno Pisano;3;Pisa;Cascina;3;0
Valdarno Pisano;3;Montopoli in Val d'Arno;Santa Maria a Monte;0;0
Valdarno Pisano;3;Massarosa;Pontedera;0;1
Valdarno Pisano;3;Capannori;Vicopisano;1;3
Valdarno Pisano;4;Santa Maria a Monte;Vecchiano;3;1
Valdarno Pisano;4;Calci;Massarosa;0;2
Valdarno Pisano;4;Buti;Pisa;0;0
Valdarno Pisano;4;Calcinaia;Lucca;2;0
Valdarno Pisano;4;Castelfranco di Sotto;Porcari;1;2
Valdarno Pisano;4;Ponsacco;Capannori;2;0
Valdarno Pisano;4;Vicopisano;Viareggio;2;1
Valdarno Pisano;4;Pontedera;Santa Croce sull'Arno;1;0
Valdarno Pisano;4;Bientina;Montopoli in Val d'Arno;2;0
Valdarno Pisano;4;Cascina;San Giuliano Terme;0;0
Valdarno Pisano;5;Porcari;Vicopisano;6;1
Valdarno Pisano;5;Montopoli in Val d'Arno;Buti;0;0
Valdarno Pisano;5;Vecchiano;Pisa;3;4
Valdarno Pisano;5;Pontedera;Calci;2;0
Valdarno Pisano;5;Capannori;Calcinaia;3;1
Valdarno Pisano;5;San Giuliano Terme;Castelfranco di Sotto;1;0
Valdarno Pisano;5;Santa Croce sull'Arno;Cascina;0;0
Valdarno Pisano;5;Lucca;Ponsacco;1;0
Valdarno Pisano;5;Viareggio;Santa Maria a Monte;1;1
Valdarno Pisano;5;Massarosa;Bientina;0;0
Valdarno Pisano;6;Calci;Castelfranco di Sotto;1;1
Valdarno Pisano;6;Buti;Santa Croce sull'Arno;0;0
Valdarno Pisano;6;Santa Maria a Monte;Cascina;3;0
Valdarno Pisano;6;Calcinaia;Viareggio;2;0
Valdarno Pisano;6;Pisa;Lucca;0;0
Valdarno Pisano;6;Bientina;Pontedera;3;0
Valdarno Pisano;6;Ponsacco;Montopoli in Val d'Arno;0;0
Valdarno Pisano;6;Massarosa;Porcari;0;1
Valdarno Pisano;6;Vicopisano;San Giuliano Terme;2;1
Valdarno Pisano;6;Capannori;Vecchiano;0;2
Valdarno Pisano;7;Lucca;Massarosa;1;0
Valdarno Pisano;7;Viareggio;Capannori;5;1
Valdarno Pisano;7;Cascina;Calcinaia;0;1
Valdarno Pisano;7;Santa Croce sull'Arno;Ponsacco;1;1
Valdarno Pisano;7;Castelfranco di Sotto;Vicopisano;1;2
Valdarno Pisano;7;San Giuliano Terme;Buti;0;0
Valdarno Pisano;7;Porcari;Pisa;0;1
Valdarno Pisano;7;Bientina;Calci;3;1
Valdarno Pisano;7;Montopoli in Val d'Arno;Vecchiano;2;2
Valdarno Pisano;7;Pontedera;Santa Maria a Monte;1;0
Valdarno Pisano;8;Lucca;Viareggio;1;0
Valdarno Pisano;8;Vecchiano;Porcari;2;0
Valdarno Pisano;8;Buti;Pontedera;1;0
Valdarno Pisano;8;Santa Maria a Monte;Castelfranco di Sotto;1;2
Valdarno Pisano;8;Pisa;San Giuliano Terme;0;2
Valdarno Pisano;8;Ponsacco;Bientina;1;1
Valdarno Pisano;8;Montopoli in Val d'Arno;Calci;0;1
Valdarno Pisano;8;Massarosa;Calcinaia;1;1
Valdarno Pisano;8;Vicopisano;Cascina;1;3
Valdarno Pisano;8;Capannori;Santa Croce sull'Arno;0;1
Valdarno Pisano;9;Castelfranco di Sotto;Buti;1;1
Valdarno Pisano;9;Calci;Vicopisano;0;2
Valdarno Pisano;9;San Giuliano Terme;Vecchiano;0;2
Valdarno Pisano;9;Porcari;Santa Maria a Monte;2;2
Valdarno Pisano;9;Pontedera;Montopoli in Val d'Arno;0;1
Valdarno Pisano;9;Cascina;Capannori;2;4
Valdarno Pisano;9;Bientina;Lucca;2;1
Valdarno Pisano;9;Viareggio;Massarosa;0;0
Valdarno Pisano;9;Santa Croce sull'Arno;Pisa;0;1
Valdarno Pisano;9;Calcinaia;Ponsacco;0;2
Valdarno Pisano;10;Lucca;Porcari;1;0
Valdarno Pisano;10;Vecchiano;Viareggio;2;2
Valdarno Pisano;10;Buti;Calcinaia;1;1
Valdarno Pisano;10;Santa Maria a Monte;Calci;0;0
Valdarno Pisano;10;Castelfranco di Sotto;Pontedera;1;3
Valdarno Pisano;10;Pisa;Massarosa;0;1
Valdarno Pisano;10;Ponsacco;Cascina;3;0
Valdarno Pisano;10;Montopoli in Val d'Arno;Santa Croce sull'Arno;0;1
Valdarno Pisano;10;Vicopisano;Bientina;2;3
Valdarno Pisano;10;Capannori;San Giuliano Terme;1;0
Valdarno Pisano;11;Calci;Buti;0;1
Valdarno Pisano;11;Cascina;Castelfranco di Sotto;1;0
Valdarno Pisano;11;Santa Croce sull'Arno;Lucca;0;0
Valdarno Pisano;11;Calcinaia;Pontedera;1;0
Valdarno Pisano;11;San Giuliano Terme;Viareggio;0;1
Valdarno Pisano;11;Porcari;Montopoli in Val d'Arno;1;4
Valdarno Pisano;11;Pisa;Capannori;2;0
Valdarno Pisano;11;Bientina;Santa Maria a Monte;2;1
Valdarno Pisano;11;Massarosa;Vecchiano;0;1
Valdarno Pisano;11;Vicopisano;Ponsacco;0;2
Valdarno Pisano;12;Calci;Santa Croce sull'Arno;0;1
Valdarno Pisano;12;Viareggio;Pisa;3;2
Valdarno Pisano;12;Vecchiano;Lucca;0;4
Valdarno Pisano;12;Buti;Porcari;2;1
Valdarno Pisano;12;Santa Maria a Monte;Ponsacco;0;3
Valdarno Pisano;12;Castelfranco di Sotto;Bientina;1;0
Valdarno Pisano;12;San Giuliano Terme;Calcinaia;1;2
Valdarno Pisano;12;Montopoli in Val d'Arno;Cascina;1;0
Valdarno Pisano;12;Capannori;Massarosa;0;1
Valdarno Pisano;12;Pontedera;Vicopisano;1;0
Valdarno Pisano;13;Lucca;Capannori;2;1
Valdarno Pisano;13;Cascina;Bientina;3;1
Valdarno Pisano;13;Vecchiano;Pontedera;1;0
Valdarno Pisano;13;Buti;Viareggio;0;0
Valdarno Pisano;13;Calcinaia;Calci;1;0
Valdarno Pisano;13;Porcari;San Giuliano Terme;1;0
Valdarno Pisano;13;Pisa;Santa Maria a Monte;1;1
Valdarno Pisano;13;Ponsacco;Castelfranco di Sotto;2;0
Valdarno Pisano;13;Massarosa;Montopoli in Val d'Arno;0;1
